got_pizza,karma,age,raop_age,pop_request,activity,total_posts,raop_posts,prev_raop_post,words,poor,student,grateful,score
0,73,36.1244097222,36.1244097222,5,13,7,2,Posted Before,55,Poor not in post,No student,Grateful not in post,5
0,0,0,0,7,0,0,0,First Post,62,Poor not in post,No student,Grateful not in post,2
1,100,5.37096064815,0.0223148148148,8,6,7,0,First Post,149,Poor not in post,No student,Grateful not in post,7
0,141,120.453865741,0,3,18,4,0,First Post,53,Poor not in post,No student,Grateful not in post,-1
1,360,1021.15042824,0,8,29,15,0,First Post,63,Poor not in post,No student,Grateful in post,11
0,0,0,0,3,0,0,0,First Post,92,Poor not in post,No student,Grateful not in post,-9
0,473,113.923773148,0,5,13,3,0,First Post,65,Poor not in post,No student,Grateful not in post,0
0,580,1083.70954861,0.00851851851852,6,20,20,1,Posted Before,25,Poor not in post,No student,Grateful not in post,0
0,447,528.922939815,0,2,15,4,0,First Post,31,Poor not in post,No student,Grateful not in post,0
0,2371,242.052962963,0,4,22,64,0,First Post,53,Poor in post,No student,Grateful not in post,2
1,555,278.958611111,0,30,14,2,0,First Post,81,Poor not in post,No student,Grateful not in post,4
0,12760,298.993703704,0,2,43,288,0,First Post,396,Poor not in post,Student,Grateful not in post,-2
1,475,381.396006944,70.2815856481,7,20,31,1,Posted Before,53,Poor not in post,Student,Grateful not in post,3
0,3473,887.017222222,307.957719907,3,37,48,0,First Post,34,Poor not in post,No student,Grateful not in post,3
1,251,14.4467361111,0,6,11,24,0,First Post,48,Poor not in post,No student,Grateful not in post,-2
1,1760,424.657986111,0,4,26,46,0,First Post,128,Poor not in post,No student,Grateful not in post,-3
0,0,0,0,2,0,0,0,First Post,35,Poor not in post,Student,Grateful not in post,2
0,10935,612.717395833,0,13,108,157,0,First Post,9,Poor not in post,No student,Grateful not in post,0
0,100,324.988599537,0,12,22,7,0,First Post,257,Poor not in post,Student,Grateful in post,9
0,1291,803.10931713,0,5,42,1,0,First Post,177,Poor not in post,No student,Grateful not in post,-2
0,5,53.902037037,0,4,2,1,0,First Post,52,Poor not in post,No student,Grateful not in post,12
0,116,37.9419212963,0,3,15,7,0,First Post,87,Poor not in post,No student,Grateful not in post,2
0,4,80.9441782407,0,7,7,14,0,First Post,72,Poor not in post,Student,Grateful not in post,1
0,1360,480.546701389,0,7,18,38,0,First Post,55,Poor not in post,No student,Grateful not in post,0
1,0,0,0,2,0,0,0,First Post,359,Poor not in post,No student,Grateful not in post,13
0,20,82.0616435185,0,2,4,0,0,First Post,110,Poor not in post,No student,Grateful not in post,5
0,51,430.894826389,0,11,1,0,0,First Post,36,Poor not in post,No student,Grateful not in post,3
1,323,34.8252662037,22.9342361111,14,14,3,0,First Post,79,Poor not in post,No student,Grateful not in post,-1
0,108,87.8061574074,0,4,19,37,0,First Post,NA,Poor not in post,No student,Grateful not in post,0
0,721,349.133055556,0,1,27,9,0,First Post,36,Poor not in post,Student,Grateful not in post,-4
0,-1,0,0,1,1,0,0,First Post,23,Poor not in post,No student,Grateful not in post,0
0,0,0,0,2,0,0,0,First Post,17,Poor not in post,No student,Grateful not in post,0
1,4,32.4337615741,0,5,2,0,0,First Post,128,Poor not in post,No student,Grateful not in post,10
1,60,338.417361111,0,7,3,7,0,First Post,29,Poor not in post,No student,Grateful not in post,3
0,87,85.1234143519,0,3,3,1,0,First Post,64,Poor not in post,No student,Grateful not in post,1
0,74,10.8763773148,0,4,4,5,0,First Post,177,Poor not in post,No student,Grateful not in post,2
1,5557,701.92537037,424.149131944,4,41,114,0,First Post,43,Poor not in post,No student,Grateful not in post,3
0,0,0,0,1,0,0,0,First Post,96,Poor not in post,No student,Grateful not in post,0
0,2,0,0,5,1,0,0,First Post,242,Poor not in post,No student,Grateful not in post,-14
0,1363,523.128726852,0,4,33,17,0,First Post,58,Poor not in post,No student,Grateful not in post,0
0,6,37.0353009259,0.0213078703704,3,2,1,0,First Post,128,Poor not in post,No student,Grateful not in post,3
0,50,199.769537037,0,1,15,2,0,First Post,44,Poor not in post,No student,Grateful not in post,4
0,0,0,0,6,0,0,0,First Post,126,Poor not in post,No student,Grateful not in post,19
1,105,183.93306713,0,6,15,5,0,First Post,30,Poor not in post,No student,Grateful not in post,1
0,1,0,0,1,1,0,0,First Post,85,Poor not in post,No student,Grateful not in post,0
0,0,0,0,5,0,0,0,First Post,79,Poor not in post,No student,Grateful not in post,-3
1,283,418.885590278,0,2,16,11,0,First Post,61,Poor not in post,No student,Grateful not in post,3
0,583,470.254803241,0,7,37,71,0,First Post,44,Poor not in post,No student,Grateful not in post,0
0,232,315.675752315,0,5,18,50,0,First Post,93,Poor not in post,No student,Grateful not in post,5
0,3,0,0,5,1,0,0,First Post,68,Poor not in post,No student,Grateful not in post,11
1,498,189.118993056,0,2,8,6,0,First Post,152,Poor not in post,No student,Grateful not in post,3
1,278,123.018472222,0,3,13,12,0,First Post,84,Poor not in post,No student,Grateful not in post,-5
0,249,215.237476852,0,2,7,6,0,First Post,166,Poor not in post,Student,Grateful not in post,-5
0,1011,119.996585648,0,1,24,21,0,First Post,291,Poor not in post,Student,Grateful not in post,0
0,1,0,0,2,1,0,0,First Post,48,Poor not in post,No student,Grateful not in post,6
1,0,0,0,2,0,0,0,First Post,967,Poor not in post,No student,Grateful not in post,-13
1,794,274.688148148,174.187777778,1,33,12,0,First Post,73,Poor not in post,No student,Grateful not in post,3
0,-67,15.3078819444,0,1,7,2,0,First Post,23,Poor in post,No student,Grateful not in post,1
0,1192,40.755625,0,14,25,14,0,First Post,NA,Poor not in post,No student,Grateful not in post,0
0,1851,175.408935185,0,7,18,11,0,First Post,12,Poor not in post,No student,Grateful not in post,-2
0,1372,754.094791667,0,2,69,77,0,First Post,129,Poor not in post,Student,Grateful not in post,-5
0,16,12.0941782407,11.0351157407,3,3,0,0,First Post,35,Poor not in post,Student,Grateful not in post,-2
0,2168,71.049849537,0,1,34,7,0,First Post,123,Poor not in post,No student,Grateful not in post,-6
0,58,1031.79756944,0,2,13,1,0,First Post,81,Poor not in post,No student,Grateful not in post,3
0,39,102.918101852,0,1,7,0,0,First Post,79,Poor not in post,No student,Grateful not in post,6
0,4514,313.032835648,149.160578704,29,86,44,0,First Post,31,Poor not in post,No student,Grateful not in post,0
1,15,81.1303703704,0,23,4,5,0,First Post,194,Poor not in post,No student,Grateful not in post,-8
1,0,0,0,2,0,0,0,First Post,129,Poor not in post,No student,Grateful not in post,-8
0,597,66.9182986111,0,11,9,2,0,First Post,8,Poor not in post,No student,Grateful not in post,9
0,65,8.5628587963,0,5,2,1,0,First Post,47,Poor not in post,No student,Grateful not in post,-2
1,944,135.556527778,0,4,26,65,0,First Post,92,Poor not in post,No student,Grateful not in post,1
1,0,0,0,7,0,0,0,First Post,44,Poor not in post,No student,Grateful in post,4
1,7838,462.663113426,123.030381944,11,70,17,0,First Post,109,Poor not in post,No student,Grateful not in post,-26
0,0,0,0,3,0,0,0,First Post,72,Poor not in post,No student,Grateful in post,4
0,0,0,0,12,0,0,0,First Post,15,Poor not in post,No student,Grateful not in post,-11
0,54,447.159710648,0,9,10,8,0,First Post,97,Poor not in post,No student,Grateful not in post,4
0,38,234.86150463,0,2,4,3,0,First Post,57,Poor in post,No student,Grateful not in post,1
0,3575,521.101122685,157.816689815,1,44,45,0,First Post,76,Poor not in post,No student,Grateful not in post,-2
0,644,197.187928241,0,2,29,16,0,First Post,67,Poor not in post,No student,Grateful not in post,7
0,0,0,0,3,0,0,0,First Post,162,Poor not in post,No student,Grateful not in post,2
0,1552,112.679872685,8.97553240741,3,20,1,0,First Post,45,Poor not in post,No student,Grateful in post,2
1,3093,343.757002315,0,5,47,23,0,First Post,48,Poor not in post,No student,Grateful not in post,4
0,4,0,0,6,1,0,0,First Post,57,Poor not in post,No student,Grateful not in post,4
1,1143,57.9718634259,0,9,12,7,0,First Post,10,Poor not in post,No student,Grateful not in post,0
0,2685,339.869305556,0,2,33,100,0,First Post,4,Poor not in post,No student,Grateful not in post,0
1,1246,192.309583333,0,6,11,16,0,First Post,30,Poor not in post,No student,Grateful not in post,7
0,-5,453.182881944,0,2,10,4,0,First Post,21,Poor not in post,No student,Grateful not in post,0
0,1673,511.824560185,0,5,29,12,0,First Post,2,Poor not in post,No student,Grateful not in post,0
0,546,1408.81054398,0,3,27,10,0,First Post,79,Poor not in post,No student,Grateful not in post,1
0,1188,873.934363426,26.1451041667,1,24,22,0,First Post,3,Poor not in post,No student,Grateful not in post,-2
0,766,313.875798611,0,3,26,47,0,First Post,39,Poor not in post,No student,Grateful not in post,6
1,13455,596.71787037,0,9,68,352,0,First Post,77,Poor not in post,No student,Grateful not in post,2
0,1359,292.244918981,0,6,7,3,0,First Post,55,Poor not in post,No student,Grateful not in post,2
0,9871,384.910636574,84.1070601852,14,38,36,0,First Post,3,Poor not in post,No student,Grateful not in post,0
1,11,0,0,12,1,0,0,First Post,32,Poor not in post,No student,Grateful not in post,5
1,55,138.731828704,0,2,12,5,0,First Post,59,Poor not in post,No student,Grateful not in post,5
0,1024,212.977291667,0,6,10,8,0,First Post,79,Poor not in post,No student,Grateful not in post,1
0,0,0,0,1,0,0,0,First Post,114,Poor not in post,No student,Grateful not in post,-4
1,155,40.3918055556,0,10,6,6,0,First Post,219,Poor not in post,No student,Grateful not in post,0
0,267,325.721122685,10.2133680556,4,46,63,1,Posted Before,22,Poor not in post,No student,Grateful not in post,0
0,223,73.7875810185,0,3,5,4,0,First Post,156,Poor not in post,No student,Grateful not in post,14
0,814,165.197291667,0,4,34,9,0,First Post,61,Poor not in post,No student,Grateful not in post,1
0,6030,458.896585648,442.636805556,6,26,30,1,Posted Before,102,Poor not in post,No student,Grateful not in post,-3
0,8526,1219.13876157,0,11,57,12,0,First Post,97,Poor not in post,No student,Grateful not in post,-5
0,9019,293.150543981,0,7,44,7,0,First Post,18,Poor not in post,No student,Grateful not in post,-1
1,1847,296.413518519,0,4,24,7,0,First Post,97,Poor not in post,No student,Grateful not in post,-1
0,1629,446.887210648,0,11,29,87,0,First Post,139,Poor not in post,No student,Grateful not in post,2
1,7,169.87056713,0,1,2,0,0,First Post,135,Poor not in post,Student,Grateful in post,5
0,4918,611.629039352,261.112650463,4,23,45,0,First Post,34,Poor not in post,No student,Grateful not in post,0
0,48,318.470844907,0.0156481481481,12,12,4,0,First Post,243,Poor not in post,No student,Grateful not in post,-2
1,853,483.53244213,0,3,24,7,0,First Post,138,Poor not in post,No student,Grateful not in post,4
0,202,183.539583333,0,4,15,7,0,First Post,89,Poor not in post,No student,Grateful not in post,-1
1,16,9.06835648148,0,6,4,4,0,First Post,73,Poor not in post,Student,Grateful not in post,7
1,663,29.1908333333,0,1,12,4,0,First Post,38,Poor not in post,No student,Grateful not in post,3
0,2638,243.899340278,0,8,69,39,0,First Post,22,Poor not in post,No student,Grateful not in post,-1
0,82,57.764849537,0,2,8,2,0,First Post,87,Poor not in post,No student,Grateful not in post,5
0,2,0,0,5,1,0,0,First Post,65,Poor not in post,No student,Grateful not in post,0
0,0,0,0,7,0,0,0,First Post,76,Poor not in post,No student,Grateful not in post,-1
1,575,326.042083333,0,3,13,21,0,First Post,57,Poor not in post,Student,Grateful not in post,6
0,6,88.8855902778,0,3,2,0,0,First Post,81,Poor not in post,No student,Grateful not in post,10
1,164,166.008425926,0,3,11,9,0,First Post,49,Poor not in post,No student,Grateful not in post,0
0,530,260.93287037,0,1,26,26,0,First Post,6,Poor not in post,No student,Grateful not in post,0
0,0,0,0,3,0,0,0,First Post,30,Poor not in post,No student,Grateful not in post,0
0,1214,129.431875,0,1,15,35,0,First Post,9,Poor not in post,No student,Grateful not in post,-1
0,0,0,0,8,0,0,0,First Post,24,Poor not in post,No student,Grateful not in post,-6
0,23593,473.575671296,1.0465162037,14,67,187,0,First Post,95,Poor not in post,No student,Grateful not in post,3
0,43,119.281481481,0,2,4,3,0,First Post,28,Poor not in post,No student,Grateful not in post,0
0,10,3.00524305556,0,2,2,0,0,First Post,47,Poor in post,No student,Grateful not in post,1
0,23,80.3388078704,0,7,3,2,0,First Post,65,Poor not in post,No student,Grateful not in post,3
0,1,0.0577083333333,0.0577083333333,5,1,1,1,Posted Before,26,Poor not in post,No student,Grateful not in post,-1
0,910,251.369756944,0,5,28,13,0,First Post,75,Poor not in post,No student,Grateful not in post,-1
0,948,201.207592593,0,3,31,0,0,First Post,105,Poor not in post,No student,Grateful in post,2
0,18,160.420266204,0,2,4,2,0,First Post,NA,Poor not in post,No student,Grateful not in post,0
0,421,702.612997685,54.9561805556,5,24,16,1,Posted Before,35,Poor not in post,No student,Grateful not in post,-7
0,1667,880.801712963,190.282650463,11,37,38,0,First Post,62,Poor not in post,No student,Grateful not in post,0
1,134,206.174895833,183.784664352,5,13,3,0,First Post,62,Poor not in post,No student,Grateful not in post,5
0,85,344.69125,0,5,11,4,0,First Post,43,Poor not in post,No student,Grateful not in post,-6
1,979,355.609710648,0,4,37,94,0,First Post,25,Poor not in post,No student,Grateful not in post,3
0,302,888.241076389,0,1,16,13,0,First Post,59,Poor not in post,No student,Grateful not in post,4
0,40,862.037777778,0,5,11,4,0,First Post,89,Poor in post,No student,Grateful not in post,-7
1,11016,856.889548611,0,12,99,185,0,First Post,96,Poor not in post,No student,Grateful not in post,14
1,11,0,0,11,1,0,0,First Post,85,Poor not in post,No student,Grateful not in post,7
0,0,0,0,3,0,0,0,First Post,45,Poor not in post,No student,Grateful not in post,-3
0,4,7.96150462963,0,1,3,0,0,First Post,142,Poor not in post,No student,Grateful not in post,-2
0,0,0,0,37,0,0,0,First Post,56,Poor not in post,No student,Grateful not in post,6
0,680,312.617662037,0,6,11,34,0,First Post,108,Poor not in post,No student,Grateful not in post,1
1,7,1.86236111111,1.86236111111,6,2,1,1,Posted Before,140,Poor not in post,No student,Grateful not in post,-10
1,2058,302.898275463,0,57,50,45,0,First Post,67,Poor not in post,No student,Grateful not in post,0
1,14,57.2838425926,0,4,4,4,0,First Post,92,Poor not in post,No student,Grateful not in post,-2
0,4041,453.860555556,0,1,21,23,0,First Post,84,Poor not in post,No student,Grateful not in post,-3
0,1,0,0,2,1,0,0,First Post,51,Poor not in post,No student,Grateful not in post,3
1,333,662.734189815,0,13,6,4,0,First Post,41,Poor not in post,No student,Grateful not in post,-3
0,38,222.640289352,0,2,9,1,0,First Post,21,Poor not in post,No student,Grateful not in post,-4
1,9,65.6203125,0,5,2,1,0,First Post,56,Poor in post,No student,Grateful not in post,-2
0,9,180.855949074,0,3,1,1,0,First Post,74,Poor not in post,No student,Grateful not in post,-4
1,494,32.0552777778,0,6,7,2,0,First Post,79,Poor not in post,No student,Grateful not in post,7
0,318,167.510590278,0,9,12,33,0,First Post,93,Poor not in post,No student,Grateful not in post,6
1,0,0,0,5,0,0,0,First Post,70,Poor not in post,No student,Grateful not in post,13
0,0,0.0328703703704,0,7,1,1,0,First Post,70,Poor not in post,No student,Grateful not in post,8
0,0,0,0,2,0,0,0,First Post,166,Poor not in post,No student,Grateful in post,8
0,8,39.9956712963,0,26,1,1,0,First Post,29,Poor not in post,No student,Grateful not in post,-4
1,3814,408.214212963,4.84034722222,5,20,45,1,Posted Before,67,Poor not in post,No student,Grateful not in post,-3
0,933,843.625775463,0,3,44,9,0,First Post,91,Poor not in post,No student,Grateful not in post,1
0,117,140.343298611,0,2,11,4,0,First Post,105,Poor not in post,No student,Grateful not in post,-8
0,2,128.041793981,0,6,2,0,0,First Post,63,Poor not in post,No student,Grateful not in post,3
0,-2,242.006585648,0,3,1,0,0,First Post,12,Poor not in post,No student,Grateful not in post,3
0,14,3.25673611111,0,6,3,0,0,First Post,202,Poor not in post,No student,Grateful not in post,-4
0,2787,334.847094907,0,2,33,18,0,First Post,31,Poor not in post,No student,Grateful not in post,-1
1,223,41.3872569444,0,6,2,2,0,First Post,105,Poor not in post,No student,Grateful not in post,4
0,387,99.8525231481,0,13,18,14,0,First Post,143,Poor not in post,No student,Grateful not in post,-3
0,2096,173.730115741,56.1064351852,4,28,16,0,First Post,139,Poor not in post,No student,Grateful in post,-18
0,3,583.481469907,0,6,6,3,0,First Post,19,Poor not in post,No student,Grateful not in post,-1
1,4218,380.578240741,357.746134259,13,34,4,0,First Post,46,Poor not in post,No student,Grateful not in post,3
1,2605,194.002766204,0,4,33,29,0,First Post,255,Poor not in post,No student,Grateful not in post,4
0,16,57.2855439815,0,5,3,3,0,First Post,158,Poor not in post,No student,Grateful not in post,-1
